name,created_at,screen_name,text,category,party,region,display_text_width,is_retweet,favorite_count,retweet_count,location,followers_count,friends_count,listed_count,statuses_count
Richard Burr,2019-12-05T21:16:45Z,SenatorBurr,https://t.co/PO5lTQQBtp,,republican,southeast,0,FALSE,17,2,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2019-12-05T17:36:56Z,SenatorBurr,"The Senate just confirmed a brilliant legal scholar and dedicated public servant to the bench. Richard Myers is well-qualified, widely respected, and an excellent choice for the Eastern District of North Carolina. https://t.co/z1aDGOBT26",,republican,southeast,213,FALSE,48,14,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2019-12-05T16:52:44Z,SenatorBurr,"I’m speaking on the Senate floor now about why we should confirm Professor Richard Myers as a federal judge for the Eastern District of North Carolina.
 
Tune in here: https://t.co/bUaGrc9Wf1",,republican,southeast,191,FALSE,29,7,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2019-12-05T15:07:20Z,SenatorBurr,"Glad to be part of this bipartisan effort to help preserve America’s HBCUs.
 
The number one concern for HBCUs is unpredictable funding, but this amendment provides certainty for many years to come. https://t.co/Eqm6vPK5Yr",,republican,southeast,198,FALSE,50,10,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2019-12-04T02:00:00Z,SenatorBurr,"On International Day of Persons with Disabilities, we’re reminded that promoting disability rights is critical not only for Americans here at home, but for millions all over the world. Everyone deserves respect and equal treatment under the law. #IDPWD",,republican,southeast,252,FALSE,122,18,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2019-11-28T13:43:00Z,SenatorBurr,"Wishing everyone a Happy Thanksgiving! As we spend time with our families, let’s remember to send our thanks and our prayers to the members of our armed forces who can’t be with their loved ones today. https://t.co/uAU1S023TV",,republican,southeast,201,FALSE,77,7,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2019-11-26T16:02:00Z,SenatorBurr,"Every 65 seconds another American will develop Alzheimer’s disease.
 
As we continue to fight for a cure to this terrible disease, November is an opportunity to raise awareness of the impact it has on sufferers, caregivers, and families. #AlzheimersDiseaseAwarenessMonth",,republican,southeast,270,FALSE,66,19,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2019-11-22T18:00:54Z,SenatorBurr,"Great news for North Carolina! @USDOT through its Buses and Bus Facilities Grant Program awarded 3 grants totaling more than $24M for @NCDOT, @CitySalisburyNC &amp; the Piedmont Region. I was happy to support these grant requests to make federal resources available to the recipients.",,republican,southeast,139,TRUE,0,7,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2019-11-21T17:43:25Z,SenatorBurr,"Had a great time joining Charlotte &amp; other friends in celebrating 5 years of the #ABLEAct!

That’s 5 years that young people with disabilities have been able to save money without losing the benefits they need. https://t.co/Lz58nQgxOl",,republican,southeast,214,FALSE,68,9,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2019-11-21T13:31:00Z,SenatorBurr,"Happy birthday, North Carolina! From the mountains to the sea, you’ll always be the place I’m proud to call home. #NC230
 
🌲            🌲         🌊🌊🌊
🌲🌲       🌲      🌊 
🌲   🌲    🌲     🌊
🌲       🌲🌲     🌊 
🌲            🌲        🌊🌊🌊",,republican,southeast,229,FALSE,172,25,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2019-11-19T16:29:18Z,SenatorBurr,"""that we here highly resolve that these dead shall not have died in vain—that this nation, under God, shall have a new birth of freedom, and that government of the people, by the people, for the people, shall not perish from the earth.""
 
-A. Lincoln
#GettysburgAddress 7/7",,republican,southeast,273,FALSE,22,4,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2019-11-19T16:29:18Z,SenatorBurr,"""It is rather for us to be here dedicated to the great task remaining before us—that from these honored dead we take increased devotion to that cause for which they here gave the last full measure of devotion—"" 6/7",,republican,southeast,214,FALSE,7,2,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2019-11-19T16:29:17Z,SenatorBurr,"""The world will little note, nor long remember what we say here, but it can never forget what they did here. It is for us the living, rather, to be dedicated here to the unfinished work which they who fought here have thus far so nobly advanced."" 5/7",,republican,southeast,250,FALSE,7,1,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2019-11-19T16:29:17Z,SenatorBurr,"""It is altogether fitting and proper that we should do this. But, in a larger sense, we cannot dedicate, we cannot consecrate—we cannot hallow—this ground. The brave men, living and dead, who struggled here, have consecrated it far above our poor power to add or detract."" 4/7",,republican,southeast,276,FALSE,4,1,"Winston-Salem, NC",172531,860,3524,3983
Richard Burr,2019-11-19T16:29:16Z,SenatorBurr,"""We have come to dedicate a portion of that field, as a final resting-place for those who here gave their lives, that that nation might live."" 3/7",,republican,southeast,146,FALSE,5,2,"Winston-Salem, NC",172531,860,3524,3983
Senator Thom Tillis,2022-04-28T22:26:04Z,SenThomTillis,Susan &amp; I are heartbroken to learn of Jill Swain’s passing. She was a great leader who served Huntersville as both mayor &amp; town commissioner &amp; was instrumental in championing the growth of our business community &amp; shaping Huntersville’s development. Her family is in our prayers. https://t.co/S3iQUcoQWE,praise,republican,southeast,295,FALSE,13,5,"North Carolina, USA",127421,4321,2029,6663
Senator Thom Tillis,2022-04-28T16:01:09Z,SenThomTillis,"This is a direct result of President Biden's failed leadership and disastrous border policies.

Democrats need to get serious about securing the border.

https://t.co/nN0uqaB98W",critical,republican,southeast,177,FALSE,20,2,"North Carolina, USA",127421,4321,2029,6663
Senator Thom Tillis,2022-04-27T14:10:00Z,SenThomTillis,"Insider trading by a member of Congress is a serious betrayal of their oath, and Congressman Cawthorn owes North Carolinians an explanation. There needs to be a thorough and bipartisan inquiry into the matter by the House Ethics Committee. #ncpol https://t.co/3s1UJMk1tj",critical,republican,southeast,246,FALSE,11278,2441,"North Carolina, USA",127421,4321,2029,6663
Senator Thom Tillis,2022-04-26T21:27:33Z,SenThomTillis,"Illegal immigrants should not be getting more federal support from the government than our nation's veterans.
 
https://t.co/kaO8bs4UCv",critical,republican,southeast,135,FALSE,87,13,"North Carolina, USA",127421,4321,2029,6663
Senator Thom Tillis,2022-04-25T22:06:29Z,SenThomTillis,Greatly enjoyed joining local leaders and members of American Airlines' staff earlier today in Charlotte to celebrate and recognize @AmericanAir's 40th anniversary of its hub at @CLTAirport! https://t.co/OYMHhqwTs1,neutral,republican,southeast,190,FALSE,14,2,"North Carolina, USA",127421,4321,2029,6663
Senator Thom Tillis,2022-04-25T15:43:23Z,SenThomTillis,"This is unacceptable. It is past time for Congress to pass the Protect and Serve Act, legislation I introduced that would create federal penalties for individuals who deliberately target local, state, or federal law enforcement officers with violence. https://t.co/5b7ZLc5KCb",critical,republican,southeast,251,FALSE,46,13,"North Carolina, USA",127421,4321,2029,6663
Senator Thom Tillis,2022-04-24T01:01:10Z,SenThomTillis,Susan and I send our deepest condolences to the Hatch family and the people of Utah who he diligently served throughout his remarkable life.,neutral,republican,southeast,140,FALSE,51,7,"North Carolina, USA",127421,4321,2029,6663
Senator Thom Tillis,2022-04-24T01:01:10Z,SenThomTillis,"Orrin Hatch was a titan in the U.S. Senate, and it was an honor to call him a friend and colleague. Orrin was deeply respected by both sides of the aisle because of his unwavering commitment to serving Utah and his leadership and effectiveness in passing bipartisan legislation.",praise,republican,southeast,278,FALSE,310,32,"North Carolina, USA",127421,4321,2029,6663
Senator Thom Tillis,2022-04-22T18:10:25Z,SenThomTillis,"Thank you Senators @ChrisMurphyCT, @SenatorShaheen &amp; @SenThomTillis for visiting NATO at this critical time and for your leadership on NATO issues in the U.S. Senate. Strong bipartisan Congressional support for NATO underscores the U.S. commitment to our Transatlantic Allies. https://t.co/HnGirCxTS9",praise,republican,southeast,144,TRUE,0,32,"North Carolina, USA",127421,4321,2029,6663
Senator Thom Tillis,2022-04-22T15:04:19Z,SenThomTillis,"As co-chairs &amp; members of the Senate @NATO Observer Group, @SenatorShaheen, @ChrisMurphyCT &amp; I were grateful to meet with @USAmbNATO Smith to talk about our efforts to reaffirm America's commitment to NATO and support Ukraine in its fight against Russia’s unprovoked aggression. https://t.co/mdEskjmNFT",neutral,republican,southeast,286,FALSE,36,3,"North Carolina, USA",127421,4321,2029,6663
Senator Thom Tillis,2022-04-22T13:19:37Z,SenThomTillis,"Senator @ChrisMurphyCT w/co-chairs of the bipartisan Senate @NATO Observer Group, @SenatorShaheen &amp; @SenThomTillis, visited #NATO to convey continued 🇺🇸 commitment to the Transatlantic Alliance as we continue to support Ukraine. https://t.co/UID00HRWtH",neutral,republican,southeast,144,TRUE,0,21,"North Carolina, USA",127421,4321,2029,6663
Senator Thom Tillis,2022-04-21T19:09:00Z,SenThomTillis,"Thanks to @SenatorShaheen, @ChrisMurphyCT &amp; @SenThomTillis for their visit. We discussed Govt’s achievements in fighting corruption &amp; ensuring econ progress for all; reaffirmed long-standing bond btw 🇽🇰 and 🇺🇸; and made plans for further cooperation on defense, security &amp; FDI. https://t.co/glDScTiPbx",praise,republican,southeast,144,TRUE,0,50,"North Carolina, USA",127421,4321,2029,6663
Senator Thom Tillis,2022-04-21T19:08:32Z,SenThomTillis,"Inspiring to introduce Senators to diverse, innovative Kosovan youth leaders today--@USEmbPristina, @MFKosovo, @USAIDKosovo partners representing civil society, media, #WomenInEnergy interns, &amp; academia.  Kosovo’s future is bright with these young leaders at the helm. https://t.co/aVoXP0Q7ei",neutral,republican,southeast,140,TRUE,0,25,"North Carolina, USA",127421,4321,2029,6663
Senator Thom Tillis,2022-04-21T19:00:28Z,SenThomTillis,"Today our bipartisan delegation traveled to Pristina, Kosovo to join @USAmbKosovo Hovenier for a tour of Camp Liya. There, we met with American soldiers serving in Kosovo and members of the team vetting Afghan evacuees for entry into the United States. https://t.co/YA8ZW4fYUc",neutral,republican,southeast,252,FALSE,105,18,"North Carolina, USA",127421,4321,2029,6663
Senator Thom Tillis,2022-04-21T18:05:46Z,SenThomTillis,Honored to meet with the President of Kosovo @VjosaOsmaniPRKS to talk about protecting democracy in Europe and ways to advance our partnerships based on shared interests. https://t.co/RRTiKtu461,neutral,republican,southeast,170,FALSE,474,46,"North Carolina, USA",127421,4321,2029,6663
Senator Thom Tillis,2022-04-21T16:28:43Z,SenThomTillis,"Delighted to welcome 🇺🇸 Senators @SenatorShaheen, @ChrisMurphyCT and @SenThomTillis. 

Expressed our gratitude for the continuous 🇺🇸 bi-partisan support &amp; reaffirmed 🇽🇰’s commitment to strengthening our bilateral cooperation. https://t.co/ZXmyx0MigG",neutral,republican,southeast,140,TRUE,0,35,"North Carolina, USA",127421,4321,2029,6663
Senator Thom Tillis,2022-04-20T20:10:48Z,SenThomTillis,"I am very pleased the FAA has approved @RDUAirport's runway length proposal. I was proud to work with the Airport Authority, Sen. Burr, and @SecretaryPete to elevate the urgency of the project as RDU is long-overdue to replace its existing runway. https://t.co/oFPsPTAYUU",praise,republican,southeast,247,FALSE,19,5,"North Carolina, USA",127421,4321,2029,6663
Senator Thom Tillis,2022-04-20T16:59:57Z,SenThomTillis,"Our bipartisan delegation continued our travels today in Bosnia and Herzegovina, including a briefing from EUFOR and NATO Commanders. https://t.co/kXHV6Peh1l",neutral,republican,southeast,133,FALSE,25,3,"North Carolina, USA",127421,4321,2029,6663
Senator Thom Tillis,2022-04-20T16:18:02Z,SenThomTillis,Looking forward to continuing our bipartisan delegation's visit in the Balkans today to meet with European working partners and express America's commitment to Europe’s sovereignty. https://t.co/4qkTJTqaJR,neutral,republican,southeast,181,FALSE,13,2,"North Carolina, USA",127421,4321,2029,6663
Senator Thom Tillis,2022-04-20T14:31:04Z,SenThomTillis,The Biden administration's failure to secure our southern border combined with existing sanctuary city policies are making North Carolina communities less safe. https://t.co/TdlqSoqoib,critical,republican,southeast,160,FALSE,82,10,"North Carolina, USA",127421,4321,2029,6663
